Breakfast included_booking,Cancel Later_booking,Discount_booking,Discount_expedia,Distance from center_booking,Extras included_expedia,Free Cancellation_booking,Friday,Grade_booking,Grade_expedia,Index_booking,Index_expedia,Is refundable_expedia,LOS,Late payment_expedia,Location grade_booking,Monday,Late payment_booking,Num of Reviews_booking,Num of Reviews_expedia,Option Member_expedia,TTT,Wednesday,Diff_B-E
0,1,0,1,2400,0,1,1,7.4,8.0,78,68,1,3,0,0,0,0,1540,1000.0,1,12,0,-285.91
0,1,0,1,2400,0,1,1,7.4,8.0,78,38,1,4,0,0,0,0,1540,1000.0,1,12,0,-387.1099999999999
0,1,0,1,2400,0,1,1,7.4,8.0,49,21,1,3,0,0,0,0,1540,1000.0,1,13,0,-190.54
0,1,0,1,2400,0,1,1,7.4,8.0,69,37,1,4,0,0,0,0,1540,1000.0,1,13,0,-352.0
0,1,0,1,2400,0,1,1,7.4,8.0,75,29,1,5,0,0,0,0,1540,1000.0,1,13,0,-352.71000000000004
0,1,0,1,2400,0,1,1,7.4,8.0,70,31,1,3,0,0,0,0,1540,1000.0,1,14,0,-261.92
0,1,0,1,2400,0,1,1,7.4,8.0,62,46,1,4,0,0,0,0,1540,1000.0,1,14,0,-296.89
0,1,0,1,2400,0,1,1,7.4,8.0,76,30,1,5,0,0,0,0,1540,1000.0,1,14,0,-356.23
0,1,0,0,2400,0,1,1,7.4,8.0,58,62,1,1,0,0,0,1,1540,1000.0,1,15,0,-41.56
0,1,0,1,2400,0,1,1,7.4,8.0,78,53,1,3,0,0,0,0,1540,1000.0,1,15,0,-201.0
0,1,0,1,2400,0,1,1,7.4,8.0,50,69,1,4,0,0,0,0,1540,1000.0,1,15,0,-289.27
0,1,0,1,2400,0,1,1,7.4,8.0,42,99,1,3,0,0,0,0,1540,1000.0,1,16,0,-194.51
0,1,0,1,2400,0,1,1,7.4,8.0,43,87,1,4,0,0,0,0,1540,1000.0,1,16,0,-154.99
0,1,0,1,2400,0,1,1,7.4,8.0,40,51,1,5,0,0,0,0,1540,1000.0,1,16,0,-219.07999999999996
0,1,0,1,2400,0,1,1,7.4,8.0,33,63,1,5,0,0,0,0,1540,1000.0,1,17,0,-315.8499999999999
0,1,0,1,2400,0,1,1,7.4,8.0,30,80,1,3,0,0,0,0,1540,1000.0,1,18,0,-199.57000000000005
0,1,0,1,2400,0,1,1,7.4,8.0,37,58,1,5,0,0,0,0,1540,1000.0,1,18,0,-401.57
0,1,0,1,2400,0,1,1,7.4,8.0,27,71,1,3,0,0,0,0,1540,1000.0,1,19,0,-214.75
0,1,0,1,2400,0,1,1,7.4,8.0,44,86,1,4,0,0,0,0,1540,1000.0,1,19,0,-334.49
0,1,0,1,2400,0,1,1,7.4,8.0,41,61,1,5,0,0,0,0,1540,1000.0,1,19,0,-406.1099999999999
0,1,0,1,2400,0,1,1,7.4,8.0,37,50,1,3,0,0,0,0,1540,1000.0,1,20,0,-170.20000000000005
0,1,0,1,2400,0,1,1,7.4,8.0,40,79,1,4,0,0,0,0,1540,1000.0,1,20,0,-314.46000000000004
0,1,0,1,2400,0,1,1,7.4,8.0,30,54,1,5,0,0,0,0,1540,1000.0,1,20,0,-394.3
0,1,0,1,2400,0,1,1,7.4,8.0,44,53,1,3,0,0,0,0,1540,1000.0,1,21,0,-159.28999999999996
0,1,0,1,2400,0,1,1,7.4,8.0,26,57,1,5,0,0,0,0,1540,1000.0,1,21,0,-438.76
0,1,0,1,2400,0,1,1,7.4,8.0,40,41,1,3,0,0,0,0,1540,1000.0,1,22,0,-165.84000000000003
0,1,0,1,2400,0,1,1,7.4,8.0,30,37,1,5,0,0,0,0,1540,1000.0,1,22,0,-284.0300000000002
0,1,0,1,2400,0,1,1,7.4,8.0,33,68,1,3,0,0,0,0,1540,1000.0,1,23,0,-139.15999999999997
0,1,0,1,2400,0,1,1,7.4,8.0,25,88,1,4,0,0,0,0,1540,1000.0,1,23,0,-238.21000000000004
0,1,0,1,2400,0,1,1,7.4,8.0,31,56,1,5,0,0,0,0,1540,1000.0,1,23,0,-302.3799999999999
0,1,0,1,2400,0,1,1,7.4,8.0,22,71,1,3,0,0,0,0,1540,1000.0,1,24,0,-178.89
0,1,1,1,2400,0,1,1,7.4,8.0,43,100,1,4,0,0,0,1,1540,1000.0,1,24,0,-151.6099999999999
0,1,0,1,2400,0,1,1,7.4,8.0,45,89,1,5,0,0,0,0,1540,1000.0,1,24,0,-495.46
0,1,1,1,2400,0,1,1,7.4,8.0,35,97,1,4,0,0,0,1,1540,1000.0,1,25,0,-148.5
0,1,0,1,2400,0,1,1,7.4,8.0,37,68,1,5,0,0,0,0,1540,1000.0,1,25,0,-338.48
0,1,0,1,2400,0,1,1,7.4,8.0,32,86,1,3,0,0,0,0,1540,1000.0,1,26,0,-213.30000000000007
0,1,0,1,2400,0,1,1,7.4,8.0,43,92,1,4,0,0,0,0,1540,1000.0,1,26,0,-250.41000000000008
0,1,0,1,2400,0,1,1,7.4,8.0,42,79,1,5,0,0,0,0,1540,1000.0,1,26,0,-409.21
0,1,0,1,2400,0,1,1,7.4,8.0,42,99,1,4,0,0,0,0,1540,1000.0,1,27,0,-281.79
0,1,0,1,2400,0,1,1,7.4,8.0,55,68,1,5,0,0,0,0,1540,1000.0,1,27,0,-336.29
0,1,0,1,2400,0,1,1,7.4,8.0,77,100,1,4,0,0,0,0,1540,1000.0,1,28,0,-267.3900000000001
0,1,0,1,2400,0,1,1,7.4,8.0,43,85,1,3,0,0,0,0,1540,1000.0,1,29,0,-180.74
0,1,0,1,2400,0,1,1,7.4,8.0,34,88,1,5,0,0,0,0,1540,1000.0,1,29,0,-403.03
0,1,0,1,2400,0,1,1,7.4,8.0,33,75,1,3,0,0,0,0,1540,1000.0,1,30,0,-171.14999999999998
0,1,0,1,2400,0,1,1,7.4,8.0,31,84,1,4,0,0,0,0,1540,1000.0,1,30,0,-227.54
0,1,0,1,2400,0,1,1,7.4,8.0,30,94,1,5,0,0,0,0,1540,1000.0,1,30,0,-374.8
0,0,0,1,1300,0,0,1,8.5,9.0,45,84,1,5,0,1,0,0,53,107.0,1,14,0,-302.3899999999999
0,1,0,1,500,0,1,0,8.3,8.6,42,79,1,4,0,1,1,1,923,1004.0,1,8,0,-325.15999999999985
0,1,0,1,500,0,1,0,8.3,8.6,60,90,1,2,0,1,1,1,923,1004.0,1,18,0,-23.46000000000004
0,1,0,1,500,0,1,0,8.3,8.6,61,31,1,1,0,1,1,1,923,1004.0,1,23,0,-10.359999999999957
0,1,0,1,500,0,1,0,8.3,8.6,60,49,1,2,0,1,1,1,923,1004.0,1,23,0,-21.649999999999977
0,1,0,1,500,0,1,0,8.3,8.6,65,50,1,1,0,1,1,1,923,1004.0,1,24,0,-11.329999999999984
0,1,0,1,500,0,1,0,8.3,8.6,45,59,1,2,0,1,1,1,923,1004.0,1,24,0,-122.14999999999998
0,1,0,0,500,0,1,0,8.3,8.6,52,59,0,2,0,1,1,1,923,1004.0,0,25,0,-23.46000000000004
0,1,0,0,500,0,1,0,8.3,8.6,33,49,0,3,0,1,1,1,923,1004.0,0,25,0,-32.98000000000002
0,1,0,0,500,0,1,0,8.3,8.6,72,59,0,2,0,1,1,1,923,1004.0,0,26,0,35.539999999999964
0,1,0,1,500,0,1,0,8.3,8.6,68,50,1,2,0,1,1,1,923,1004.0,1,27,0,-23.46000000000004
0,1,0,1,500,0,1,0,8.3,8.6,14,9,1,5,0,1,1,1,923,1004.0,1,27,0,-50.47000000000003
0,1,0,1,500,0,1,0,8.3,8.6,27,50,1,2,0,1,1,1,923,1004.0,1,28,0,-23.46000000000004
0,1,0,1,500,0,1,0,8.3,8.6,13,9,1,3,0,1,1,1,923,1004.0,1,28,0,-32.98000000000002
0,1,0,1,500,0,1,0,8.3,8.6,8,3,1,4,0,1,1,1,923,1004.0,1,28,0,-41.08999999999992
0,1,0,1,500,0,1,0,8.3,8.6,72,58,1,1,0,1,1,1,923,1004.0,1,29,0,-12.149999999999975
0,1,0,1,500,0,1,0,8.3,8.6,26,30,1,2,0,1,1,1,923,1004.0,1,29,0,-23.46000000000004
0,1,0,1,500,0,1,0,8.3,8.6,7,3,1,3,0,1,1,1,923,1004.0,1,29,0,-32.98000000000002
0,1,0,1,500,0,1,0,8.3,8.6,45,31,1,2,0,1,1,1,923,1004.0,1,30,0,94.52999999999996
0,1,1,1,500,0,1,0,8.3,8.6,1,58,1,1,0,1,0,1,924,1000.0,1,2,1,-14.029999999999973
0,1,1,1,500,0,1,0,8.3,8.6,68,77,1,4,0,1,0,1,924,1000.0,1,4,1,-574.1700000000001
0,1,1,1,500,0,1,0,8.3,8.6,87,70,1,3,0,1,0,1,924,1000.0,1,6,1,-502.4100000000001
0,1,1,1,500,0,1,0,8.3,8.6,89,87,1,3,0,1,0,1,924,1000.0,1,7,1,-546.29
0,1,1,1,500,0,1,0,8.3,8.6,1,62,1,2,0,1,0,1,924,1000.0,1,8,1,-17.889999999999986
0,1,0,1,500,0,1,0,8.3,8.6,100,85,1,3,0,1,0,1,924,1000.0,1,8,1,-73.23000000000002
0,1,1,1,500,0,1,0,8.3,8.6,1,49,1,1,0,1,0,1,924,1000.0,1,9,1,33.69
0,1,1,1,500,0,1,0,8.3,8.6,1,76,1,1,0,1,0,1,924,1000.0,1,9,1,33.69
0,1,1,1,500,0,1,0,8.3,8.6,90,59,1,2,0,1,0,1,924,1000.0,1,12,1,-145.53999999999996
0,1,1,1,500,0,1,0,8.3,8.6,37,49,1,1,0,1,0,1,924,1000.0,1,16,1,-72.21999999999997
0,1,1,1,500,0,1,0,8.3,8.6,25,30,1,2,0,1,0,1,924,1000.0,1,16,1,-145.53999999999996
0,1,1,1,500,0,1,0,8.3,8.6,25,38,1,2,0,1,0,1,924,1000.0,1,16,1,-145.53999999999996
0,1,1,1,500,0,1,0,8.3,8.6,1,31,1,3,0,1,0,1,924,1000.0,1,16,1,-222.04999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,42,1,3,0,1,0,1,924,1000.0,1,16,1,-222.04999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,37,1,4,0,1,0,1,924,1000.0,1,16,1,-272.6199999999999
0,1,1,1,500,0,1,0,8.3,8.6,1,58,1,4,0,1,0,1,924,1000.0,1,16,1,-272.6199999999999
0,1,1,1,500,0,1,0,8.3,8.6,1,68,1,5,0,1,0,1,924,1000.0,1,16,1,-612.8399999999999
0,1,1,1,500,0,1,0,8.3,8.6,36,31,1,2,0,1,0,1,924,1000.0,1,17,1,-145.53999999999996
0,1,1,1,500,0,1,0,8.3,8.6,36,91,1,2,0,1,0,1,924,1000.0,1,17,1,-145.53999999999996
0,1,1,1,500,0,1,0,8.3,8.6,1,57,1,3,0,1,0,1,924,1000.0,1,17,1,-222.04999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,59,1,3,0,1,0,1,924,1000.0,1,17,1,-222.04999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,93,1,4,0,1,0,1,924,1000.0,1,17,1,-514.4200000000001
0,1,1,1,500,0,1,0,8.3,8.6,1,75,1,5,0,1,0,1,924,1000.0,1,17,1,-612.8399999999999
0,1,1,1,500,0,1,0,8.3,8.6,1,90,1,5,0,1,0,1,924,1000.0,1,17,1,-612.8399999999999
0,1,1,1,500,0,1,0,8.3,8.6,71,50,1,1,0,1,0,1,924,1000.0,1,18,1,-53.71999999999997
0,1,1,1,500,0,1,0,8.3,8.6,56,31,1,2,0,1,0,1,924,1000.0,1,18,1,-128.13
0,1,1,1,500,0,1,0,8.3,8.6,1,91,1,5,0,1,0,1,924,1000.0,1,18,1,-542.0999999999999
0,1,1,1,500,0,1,0,8.3,8.6,52,50,1,1,0,1,0,1,924,1000.0,1,19,1,-63.51999999999998
0,1,1,1,500,0,1,0,8.3,8.6,1,88,1,5,0,1,0,1,924,1000.0,1,19,1,-571.2899999999997
0,1,1,1,500,0,1,0,8.3,8.6,1,90,1,5,0,1,0,1,924,1000.0,1,19,1,-571.2899999999997
0,1,1,1,500,0,1,0,8.3,8.6,56,90,1,2,0,1,0,1,924,1000.0,1,20,1,-304.54
0,1,1,1,500,0,1,0,8.3,8.6,1,88,1,4,0,1,0,1,924,1000.0,1,20,1,-538.27
0,1,0,1,500,0,1,0,8.3,8.6,83,66,1,5,0,1,0,1,924,1000.0,1,20,1,-94.94999999999982
0,1,0,1,500,0,1,0,8.3,8.6,83,89,1,5,0,1,0,1,924,1000.0,1,20,1,-94.94999999999982
0,1,1,1,500,0,1,0,8.3,8.6,40,49,1,1,0,1,0,1,924,1000.0,1,21,1,-72.21999999999997
0,1,1,1,500,0,1,0,8.3,8.6,1,31,1,2,0,1,0,1,924,1000.0,1,21,1,-26.67999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,29,1,3,0,1,0,1,924,1000.0,1,21,1,-64.05999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,32,1,3,0,1,0,1,924,1000.0,1,21,1,-64.05999999999995
0,1,1,1,500,0,1,0,8.3,8.6,1,59,1,1,0,1,0,1,924,1000.0,1,22,1,-43.97999999999996
0,1,1,1,500,0,1,0,8.3,8.6,1,49,1,2,0,1,0,1,924,1000.0,1,22,1,-117.14999999999998
0,1,0,1,500,0,1,0,8.3,8.6,74,2,1,2,0,1,0,1,924,1000.0,1,25,1,61.03999999999997
0,1,0,1,500,0,1,0,8.3,8.6,74,64,1,2,0,1,0,1,924,1000.0,1,25,1,61.03999999999997
0,1,0,1,500,0,1,0,8.3,8.6,88,49,1,1,0,1,0,1,924,1000.0,1,26,1,38.15999999999997
0,1,0,1,500,0,1,0,8.3,8.6,74,3,1,2,0,1,0,1,924,1000.0,1,27,1,193.20000000000005
0,1,0,1,500,0,1,0,8.3,8.6,74,35,1,2,0,1,0,1,924,1000.0,1,27,1,193.20000000000005
0,1,0,1,500,0,1,0,8.3,8.6,71,2,1,2,0,1,0,1,924,1000.0,1,28,1,193.20000000000005
0,1,0,1,500,0,1,0,8.3,8.6,71,34,1,2,0,1,0,1,924,1000.0,1,28,1,193.20000000000005
0,1,0,1,500,0,1,0,8.3,8.6,57,43,1,4,0,1,0,1,924,1000.0,1,28,1,-91.64000000000031
0,1,0,1,500,0,1,0,8.3,8.6,57,50,1,4,0,1,0,1,924,1000.0,1,28,1,-91.64000000000031
0,1,0,1,500,0,1,0,8.3,8.6,51,2,1,2,0,1,0,1,924,1000.0,1,29,1,76.32999999999993
0,1,0,1,500,0,1,0,8.3,8.6,51,32,1,2,0,1,0,1,924,1000.0,1,29,1,76.32999999999993
0,0,0,1,500,0,0,1,8.3,8.6,59,67,1,1,0,1,0,0,928,1002.0,1,7,0,-84.33999999999997
0,0,0,1,500,0,0,1,8.3,8.6,68,76,1,5,0,1,0,0,928,1002.0,1,9,0,-278.4699999999998
0,0,0,1,500,0,0,1,8.3,8.6,93,84,1,3,0,1,0,0,928,1002.0,1,10,0,-161.75
0,0,0,1,500,0,0,1,8.3,8.6,60,56,1,5,0,1,0,0,928,1002.0,1,10,0,-278.4699999999998
0,0,0,1,500,0,0,1,8.3,8.6,100,63,1,4,0,1,0,0,928,1002.0,1,11,0,-80.22000000000003
0,0,0,1,500,0,0,1,8.3,8.6,90,89,1,4,0,1,0,0,928,1002.0,1,13,0,-216.0999999999999
0,0,0,1,500,0,0,1,8.3,8.6,79,91,1,5,0,1,0,0,928,1002.0,1,13,0,-295.76
0,0,0,1,500,0,0,1,8.3,8.6,19,45,1,2,0,1,0,0,928,1002.0,1,14,0,-145.23000000000002
0,0,0,1,500,0,0,1,8.3,8.6,56,33,1,3,0,1,0,0,928,1002.0,1,14,0,-208.12
0,0,0,1,500,0,0,1,8.3,8.6,31,33,1,4,0,1,0,0,928,1002.0,1,14,0,-262.3499999999999
0,0,0,1,500,0,0,1,8.3,8.6,68,72,1,5,0,1,0,0,928,1002.0,1,14,0,-363.4699999999998
0,0,0,1,500,0,0,1,8.3,8.6,29,48,1,1,0,1,0,0,928,1002.0,1,15,0,-75.56
0,0,0,1,500,0,0,1,8.3,8.6,63,75,1,2,0,1,0,0,928,1002.0,1,15,0,-145.23000000000002
0,0,0,1,500,0,0,1,8.3,8.6,65,50,1,3,0,1,0,0,928,1002.0,1,15,0,-208.12
0,0,0,1,500,0,0,1,8.3,8.6,64,75,1,4,0,1,0,0,928,1002.0,1,15,0,-304.9100000000001
0,0,0,1,500,0,0,1,8.3,8.6,47,67,1,5,0,1,0,0,928,1002.0,1,15,0,-363.4699999999998
0,0,0,1,500,0,0,1,8.3,8.6,88,53,1,2,0,1,0,0,928,1002.0,1,23,0,-152.39999999999998
0,0,0,1,500,0,0,1,8.3,8.6,77,22,1,2,0,1,0,0,928,1002.0,1,24,0,-152.39999999999998
0,0,0,1,500,0,0,1,8.3,8.6,94,22,1,2,0,1,0,0,928,1002.0,1,27,0,-169.68999999999994
0,0,0,1,500,0,0,1,8.3,8.6,71,13,1,3,0,1,0,0,928,1002.0,1,27,0,-227.9699999999998
0,0,0,1,500,0,0,1,8.3,8.6,67,11,1,4,0,1,0,0,928,1002.0,1,27,0,-283.68000000000006
0,0,0,1,500,0,0,1,8.3,8.6,97,80,1,1,0,1,0,0,928,1002.0,1,28,0,-95.46000000000004
0,0,0,1,500,0,0,1,8.3,8.6,86,19,1,2,0,1,0,0,928,1002.0,1,28,0,-169.68999999999994
0,0,0,1,500,0,0,1,8.3,8.6,89,28,1,1,0,1,0,0,928,1002.0,1,29,0,-84.33999999999997
0,0,0,1,500,0,0,1,8.3,8.6,88,30,1,2,0,1,0,0,928,1002.0,1,29,0,-152.39999999999998
0,0,0,0,500,0,0,1,8.6,9.2,99,80,0,1,0,1,0,0,72,227.0,0,29,0,-77.95999999999998
0,0,0,0,1800,0,0,0,8.1,8.6,78,69,0,1,0,0,0,0,2653,1002.0,0,11,1,-25.0
0,1,0,0,1800,0,1,1,8.1,8.6,60,62,1,1,0,0,0,1,2658,1005.0,1,2,0,-32.01999999999998
0,0,0,0,1800,0,0,1,8.1,8.6,67,60,0,1,0,0,0,0,2658,1005.0,0,9,0,-31.26000000000002
0,0,0,0,1800,0,0,1,8.1,8.6,23,97,0,2,0,0,0,0,2658,1005.0,0,9,0,-69.26999999999998
0,0,0,0,1800,0,0,1,8.1,8.6,45,93,0,1,0,0,0,0,2658,1005.0,0,10,0,-39.21000000000001
0,0,0,0,2500,0,0,0,8.1,8.4,91,23,0,4,0,0,0,0,3106,1002.0,0,9,1,-150.93000000000006
0,0,0,0,2500,0,0,0,8.1,8.4,95,12,0,2,0,0,0,0,3106,1002.0,1,10,1,-26.29000000000002
0,1,0,0,2500,0,1,0,8.1,8.4,91,36,1,1,0,0,0,1,3106,1002.0,0,18,1,-34.079999999999984
0,1,0,0,2500,0,1,0,8.1,8.4,93,48,1,1,0,0,0,1,3106,1002.0,1,19,1,-39.089999999999975
0,1,0,0,2500,0,1,0,8.1,8.4,91,51,1,1,0,0,0,1,3106,1002.0,1,20,1,-42.21000000000004
0,1,0,0,2500,0,1,0,8.1,8.4,83,57,1,1,0,0,0,1,3106,1002.0,1,21,1,-45.84
0,1,0,0,2500,0,1,0,8.1,8.4,75,41,1,1,0,0,0,1,3106,1002.0,1,26,1,-49.51999999999998
0,1,0,0,2500,0,1,0,8.1,8.4,81,62,1,2,0,0,0,1,3106,1002.0,0,30,1,-131.75
0,1,0,0,2500,0,1,1,8.1,8.4,87,51,1,2,0,0,0,1,3111,1002.0,1,1,0,-31.350000000000023
0,1,0,0,2500,0,1,1,8.1,8.4,93,40,1,2,0,0,0,1,3111,1002.0,1,2,0,-81.33000000000004
0,1,0,0,2500,0,1,1,8.1,8.4,97,97,1,5,0,0,0,1,3111,1002.0,0,6,0,-274.5
0,0,0,0,2500,0,0,1,8.1,8.4,77,43,0,2,0,0,0,0,3111,1002.0,0,7,0,-103.02999999999996
0,0,0,0,2500,0,0,1,8.1,8.4,97,15,0,4,0,0,0,0,3111,1002.0,0,7,0,-171.10000000000002
0,0,0,0,2500,0,0,1,8.1,8.4,52,20,0,5,0,0,0,0,3111,1002.0,0,7,0,-225.3699999999999
0,0,0,0,2500,0,0,1,8.1,8.4,42,18,0,4,0,0,0,0,3111,1002.0,1,8,0,-170.70000000000005
0,0,0,0,2500,0,0,1,8.1,8.4,60,2,0,2,0,0,0,0,3111,1002.0,1,9,0,-60.63999999999999
0,0,0,0,2500,0,0,1,8.1,8.4,77,23,0,3,0,0,0,0,3111,1002.0,1,9,0,-122.43999999999994
0,0,0,0,2500,0,0,1,8.1,8.4,94,45,0,5,0,0,0,0,3111,1002.0,0,9,0,-237.6000000000001
0,1,0,0,2500,0,1,1,8.1,8.4,90,13,1,1,0,0,0,1,3111,1002.0,1,10,0,-38.0
0,0,0,0,2500,0,0,1,8.1,8.4,75,26,0,2,0,0,0,0,3111,1002.0,1,10,0,-91.23000000000002
0,0,0,0,2500,0,0,1,8.1,8.4,79,15,0,2,0,0,0,0,3111,1002.0,0,15,0,-99.89000000000004
0,0,0,0,2500,0,0,1,8.1,8.4,72,27,0,4,0,0,0,0,3111,1002.0,0,15,0,-197.33999999999992
0,1,0,0,2500,0,1,1,8.1,8.4,45,10,1,1,0,0,0,1,3111,1002.0,1,16,0,-34.91
0,1,0,0,2500,0,1,1,8.1,8.4,68,47,1,1,0,0,0,1,3111,1002.0,1,17,0,-46.90999999999997
0,1,0,0,2500,0,1,1,8.1,8.4,66,44,1,1,0,0,0,1,3111,1002.0,1,18,0,-51.15999999999997
0,1,0,0,2500,0,1,1,8.1,8.4,52,36,1,1,0,0,0,1,3111,1002.0,1,20,0,-48.140000000000015
0,1,0,0,2500,0,1,1,8.1,8.4,68,46,1,1,0,0,0,1,3111,1002.0,0,21,0,-58.77999999999997
0,1,0,0,2500,0,1,1,8.1,8.4,57,28,1,2,0,0,0,1,3111,1002.0,1,22,0,-81.16999999999996
0,1,0,0,2500,0,1,1,8.1,8.4,60,35,1,1,0,0,0,1,3111,1002.0,1,23,0,-48.40999999999997
0,1,0,0,2500,0,1,1,8.1,8.4,53,41,1,1,0,0,0,1,3111,1002.0,1,24,0,-58.04000000000002
0,1,0,0,2500,0,1,1,8.1,8.4,38,61,1,1,0,0,0,1,3111,1002.0,0,28,0,-74.44
0,1,0,0,2500,0,1,1,8.1,8.4,41,89,1,1,0,0,0,1,3111,1002.0,0,29,0,-79.25999999999999
0,1,0,0,2500,0,1,1,8.1,8.4,60,56,1,1,0,0,0,1,3111,1002.0,1,30,0,-53.58000000000001
0,1,0,0,7700,0,1,0,8.5,8.6,95,39,1,2,0,0,0,1,2893,1002.0,1,1,1,-61.120000000000005
0,1,0,0,7700,0,1,0,8.5,8.6,92,54,1,5,0,0,0,1,2893,1002.0,1,1,1,-144.9799999999999
0,1,0,0,7700,0,1,0,8.5,8.6,75,60,1,3,0,0,0,1,2893,1002.0,1,2,1,-92.42999999999996
0,1,0,0,7700,0,1,0,8.5,8.6,86,57,1,5,0,0,0,1,2893,1002.0,1,2,1,-207.25999999999988
0,1,0,0,7700,0,1,0,8.5,8.6,95,81,1,3,0,0,0,1,2893,1002.0,1,3,1,-103.53999999999996
0,1,0,0,7700,0,1,0,8.5,8.6,71,78,1,4,0,0,0,1,2893,1002.0,1,3,1,-175.44999999999993
0,1,0,0,7700,0,1,0,8.5,8.6,72,83,1,5,0,0,0,1,2893,1002.0,1,3,1,-247.1800000000001
0,1,0,1,7700,0,1,0,8.5,8.6,99,45,1,2,0,0,0,1,2893,1002.0,1,4,1,-43.360000000000014
0,1,0,1,7700,0,1,0,8.5,8.6,79,56,1,4,0,0,0,1,2893,1002.0,1,4,1,-182.42999999999995
0,1,0,1,7700,0,1,0,8.5,8.6,78,80,1,5,0,0,0,1,2893,1002.0,1,4,1,-259.94000000000005
0,1,0,1,7700,0,1,0,8.5,8.6,93,52,1,2,0,0,0,1,2893,1002.0,1,5,1,-84.42999999999995
0,1,0,0,7700,0,1,0,8.5,8.6,79,51,1,2,0,0,0,1,2893,1002.0,1,6,1,-90.87999999999994
0,0,0,0,7700,0,0,0,8.5,8.6,70,63,0,2,0,0,0,0,2893,1002.0,1,7,1,-93.72999999999996
0,1,0,1,7700,0,1,0,8.5,8.6,79,78,1,3,0,0,0,1,2893,1002.0,1,10,1,-131.61
0,1,0,0,7700,0,1,0,8.5,8.6,79,99,0,4,0,0,0,1,2893,1002.0,1,12,1,-188.2199999999999
0,1,0,0,7700,0,1,0,8.5,8.6,67,100,0,5,0,0,0,1,2893,1002.0,1,12,1,-232.99
0,0,0,0,7700,0,0,0,8.5,8.6,86,55,0,1,0,0,0,0,2893,1002.0,1,13,1,-49.53000000000003
0,1,0,0,7700,0,1,0,8.5,8.6,72,88,0,4,0,0,0,1,2893,1002.0,1,13,1,-176.47000000000003
0,1,0,0,7700,0,1,0,8.5,8.6,56,84,0,5,0,0,0,1,2893,1002.0,1,13,1,-222.92000000000007
0,1,0,0,7700,0,1,0,8.5,8.6,89,51,0,2,0,0,0,1,2893,1002.0,1,14,1,-83.77000000000004
0,1,0,0,7700,0,1,0,8.5,8.6,63,85,0,3,0,0,0,1,2893,1002.0,1,14,1,-125.75
0,1,0,0,7700,0,1,0,8.5,8.6,71,67,0,2,0,0,0,1,2893,1002.0,1,15,1,-76.5
0,1,0,1,7700,0,1,0,8.5,8.6,85,57,1,4,0,0,0,1,2893,1002.0,1,15,1,-134.86
0,1,0,1,7700,0,1,0,8.5,8.6,69,34,1,2,0,0,0,1,2893,1002.0,1,16,1,-55.5
0,1,0,1,7700,0,1,0,8.5,8.6,43,52,1,3,0,0,0,1,2893,1002.0,1,16,1,-74.50999999999999
0,1,0,1,7700,0,1,0,8.5,8.6,63,51,1,4,0,0,0,1,2893,1002.0,1,16,1,-106.83000000000004
0,1,0,1,7700,0,1,0,8.5,8.6,65,51,1,5,0,0,0,1,2893,1002.0,1,16,1,-143.90999999999997
0,1,0,1,7700,0,1,0,8.5,8.6,44,28,1,2,0,0,0,1,2893,1002.0,1,17,1,-46.74000000000001
0,1,0,1,7700,0,1,0,8.5,8.6,46,54,1,3,0,0,0,1,2893,1002.0,1,17,1,-78.95000000000005
0,1,0,1,7700,0,1,0,8.5,8.6,54,69,1,4,0,0,0,1,2893,1002.0,1,17,1,-116.03999999999996
0,1,0,1,7700,0,1,0,8.5,8.6,42,67,1,5,0,0,0,1,2893,1002.0,1,17,1,-154.23000000000002
0,1,0,1,7700,0,1,0,8.5,8.6,46,40,1,2,0,0,0,1,2893,1002.0,1,18,1,-51.33000000000004
0,1,0,1,7700,0,1,0,8.5,8.6,40,72,1,3,0,0,0,1,2893,1002.0,1,18,1,-88.40999999999997
0,1,0,1,7700,0,1,0,8.5,8.6,45,81,1,5,0,0,0,1,2893,1002.0,1,18,1,-161.46000000000004
0,1,0,1,7700,0,1,0,8.5,8.6,43,62,1,2,0,0,0,1,2893,1002.0,1,19,1,-69.39999999999998
0,1,0,1,7700,0,1,0,8.5,8.6,52,77,1,3,0,0,0,1,2893,1002.0,1,19,1,-106.66999999999996
0,1,0,1,7700,0,1,0,8.5,8.6,58,78,1,4,0,0,0,1,2893,1002.0,1,19,1,-142.35000000000002
0,1,0,1,7700,0,1,0,8.5,8.6,55,91,1,5,0,0,0,1,2893,1002.0,1,19,1,-185.3500000000001
0,1,0,1,7700,0,1,0,8.5,8.6,64,63,1,2,0,0,0,1,2893,1002.0,1,20,1,-74.17999999999995
0,1,0,1,7700,0,1,0,8.5,8.6,64,88,1,3,0,0,0,1,2893,1002.0,1,20,1,-110.04000000000008
0,1,0,1,7700,0,1,0,8.5,8.6,47,97,1,4,0,0,0,1,2893,1002.0,1,20,1,-153.04000000000008
0,1,0,1,7700,0,1,0,8.5,8.6,47,62,1,2,0,0,0,1,2893,1002.0,1,21,1,-73.05000000000001
